,index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
161,161,frozenset({32616}),frozenset({12840}),0.0005132743362831858,0.00033628318584070794,0.0001238938053097345,0.2413793103448276,717.7858439201452,0.00012372119978071894,1.3177385358004827
162,162,frozenset({12840}),frozenset({41971}),0.00033628318584070794,0.01815929203539823,0.00010619469026548672,0.31578947368421056,17.38996614342875,0.00010008802568721122,1.4349979577944183
163,163,frozenset({12866}),frozenset({13778}),0.0013805309734513276,0.002849557522123894,0.000247787610619469,0.1794871794871795,62.987736900780384,0.00024385370819954576,1.2152771017699115
164,164,frozenset({12866}),frozenset({106829}),0.0013805309734513276,0.01352212389380531,0.00015929203539823012,0.1153846153846154,8.533024567055982,0.0001406243245359856,1.115148903424394
165,165,frozenset({112634}),frozenset({12866}),0.00023008849557522125,0.0013805309734513276,8.849557522123894e-05,0.3846153846153846,278.5996055226824,8.817793092646252e-05,1.6227566371681414
166,166,frozenset({42594}),frozenset({12871}),0.00028318584070796465,0.0005309734513274337,8.849557522123894e-05,0.3125,588.5416666666666,8.834521105803117e-05,1.4537731295253418
167,167,frozenset({12871}),frozenset({42594}),0.0005309734513274337,0.00028318584070796465,8.849557522123894e-05,0.16666666666666666,588.5416666666666,8.834521105803117e-05,1.1996601769911504
168,168,frozenset({13174}),frozenset({41297}),0.0008495575221238937,0.028690265486725663,8.849557522123894e-05,0.10416666666666666,3.630732058400164,6.412154436525962e-05,1.084252726898539
169,169,frozenset({13174}),frozenset({90859}),0.0008495575221238937,0.0315929203539823,8.849557522123894e-05,0.10416666666666666,3.2971521942110176,6.16555720886522e-05,1.0810125540234616
170,170,frozenset({13269}),frozenset({106829}),0.002265486725663717,0.01352212389380531,0.00030088495575221236,0.1328125,9.821866819371726,0.0002702507635680163,1.1375600733476838
171,171,frozenset({28478}),frozenset({13318}),0.004230088495575221,0.00215929203539823,0.00042477876106194687,0.100418410041841,46.505247273475554,0.0004156447646644217,1.1092275776908829
172,172,frozenset({13318}),frozenset({28478}),0.00215929203539823,0.004230088495575221,0.00042477876106194687,0.19672131147540986,46.505247273475554,0.0004156447646644217,1.2396319306483654
173,173,frozenset({13318}),frozenset({39856}),0.00215929203539823,0.004955752212389379,0.00028318584070796465,0.13114754098360654,26.46370023419204,0.00027248492442634507,1.1452396059442311
174,174,frozenset({61659}),frozenset({13318}),0.001504424778761062,0.00215929203539823,0.00021238938053097343,0.1411764705882353,65.38090646094503,0.00020914088808833892,1.1618693174930297
175,175,frozenset({62055}),frozenset({13318}),0.0010973451327433627,0.00215929203539823,0.00017699115044247788,0.16129032258064518,74.69592808038077,0.0001746216618372621,1.1897331518039485
176,176,frozenset({13322}),frozenset({70458}),0.0006548672566371683,0.028460176991150443,8.849557522123894e-05,0.13513513513513514,4.7482183676213525,6.985793719163599e-05,1.1233429203539822
177,177,frozenset({13322}),frozenset({185683}),0.0006548672566371683,0.02621238938053097,0.00010619469026548672,0.16216216216216214,6.1864700622296835,8.902905474195319e-05,1.162262632029689
178,178,frozenset({32616}),frozenset({13332}),0.0005132743362831858,0.001327433628318584,8.849557522123894e-05,0.1724137931034483,129.8850574712644,8.781423760670373e-05,1.2067293510324484
179,179,frozenset({14929}),frozenset({13339}),0.00044247787610619474,0.005805309734513275,0.00010619469026548672,0.24,41.34146341463415,0.00010362596914402068,1.3081509082440614
180,180,frozenset({16179}),frozenset({13339}),0.0006725663716814159,0.005805309734513275,0.0001238938053097345,0.1842105263157895,31.731386392811302,0.00011998934920510612,1.2186902654867255
181,181,frozenset({44867}),frozenset({13339}),0.0005309734513274337,0.005805309734513275,8.849557522123894e-05,0.16666666666666666,28.709349593495933,8.541310987547968e-05,1.193033628318584
182,182,frozenset({13339}),frozenset({55794}),0.005805309734513275,0.023238938053097347,0.0006194690265486724,0.10670731707317073,4.591746698121969,0.0004845597932492755,1.093439004500287
183,183,frozenset({69914}),frozenset({13339}),0.0015575221238938056,0.005805309734513275,0.00021238938053097343,0.13636363636363635,23.48946784922395,0.00020334748218341292,1.1511727992547742
184,184,frozenset({290455}),frozenset({13339}),0.0006548672566371683,0.005805309734513275,8.849557522123894e-05,0.13513513513513514,23.27785102175346,8.469386796146919e-05,1.149537610619469
185,185,frozenset({69914}),frozenset({13344}),0.0015575221238938056,0.006088495575221239,0.00028318584070796465,0.1818181818181818,29.86257928118393,0.00027370287414832796,1.2147807276302849
186,186,frozenset({13372}),frozenset({43284}),0.0011681415929203538,0.009327433628318584,0.00015929203539823012,0.13636363636363635,14.61963084353976,0.00014839627222178715,1.1470945505356311
187,187,frozenset({13372}),frozenset({116543}),0.0011681415929203538,0.024,0.00023008849557522125,0.19696969696969696,8.207070707070706,0.0002020530973451328,1.2153962264150944
188,188,frozenset({13372}),frozenset({181229}),0.0011681415929203538,0.01886725663716814,0.00014159292035398232,0.1212121212121212,6.424469839103986,0.00011955329313180359,1.116461397619774
189,189,frozenset({13372}),frozenset({181230}),0.0011681415929203538,0.012513274336283187,0.00015929203539823012,0.13636363636363635,10.897518323260897,0.00014467475918239484,1.1434056823474614
190,190,frozenset({13372}),frozenset({181232}),0.0011681415929203538,0.03527433628318584,0.00031858407079646023,0.2727272727272727,7.7316060758107925,0.00027737865142141117,1.3264977876106194
191,191,frozenset({13569}),frozenset({57733}),0.0003893805309734514,0.045929203539823014,8.849557522123894e-05,0.2272727272727273,4.948327202662464,7.061163755971493e-05,1.234679854242582
192,192,frozenset({25652}),frozenset({13601}),0.0008849557522123895,0.004283185840707964,0.00015929203539823012,0.18,42.02479338842976,0.00015550160545070091,1.214288797755234
193,193,frozenset({42035}),frozenset({13601}),0.0004070796460176991,0.004283185840707964,8.849557522123894e-05,0.2173913043478261,50.75458138699246,8.675197744537553e-05,1.2723048180924288
194,194,frozenset({43695}),frozenset({13601}),0.0004070796460176991,0.004283185840707964,0.0001238938053097345,0.3043478260869565,71.05641394178943,0.0001221502075338711,1.4313429203539825
195,195,frozenset({44213}),frozenset({13601}),0.0010973451327433627,0.004283185840707964,0.00014159292035398232,0.12903225806451613,30.12529992002133,0.00013689278721904614,1.1432304162569649
196,196,frozenset({54141}),frozenset({13601}),0.001398230088495575,0.004283185840707964,0.00015929203539823012,0.1139240506329114,26.59797049900617,0.000153303156081134,1.1237375474083438
197,197,frozenset({63337}),frozenset({13601}),0.00026548672566371683,0.004283185840707964,0.00010619469026548672,0.4,93.38842975206612,0.00010505756128122798,1.65952802359882
198,198,frozenset({13601}),frozenset({64593}),0.004283185840707964,0.008902654867256637,0.0005663716814159293,0.1322314049586777,14.853030576869363,0.0005282399561437857,1.1421217024863044
199,199,frozenset({72588}),frozenset({13601}),0.0008849557522123895,0.004283185840707964,8.849557522123894e-05,0.1,23.34710743801653,8.470514527370977e-05,1.1063520157325466
200,200,frozenset({75937}),frozenset({13601}),0.0005663716814159293,0.004283185840707964,0.00021238938053097343,0.375,87.55165289256199,0.0002099635053645548,1.5931469026548672
201,201,frozenset({90441}),frozenset({13601}),0.0004601769911504425,0.004283185840707964,0.00010619469026548672,0.23076923076923075,53.8779402415766,0.00010422366669277155,1.2944318584070795
202,202,frozenset({90728}),frozenset({13601}),0.0006371681415929205,0.004283185840707964,8.849557522123894e-05,0.1388888888888889,32.4265381083563,8.576646565901794e-05,1.1563163003140164
203,203,frozenset({13601}),frozenset({99490}),0.004283185840707964,0.003168141592920354,0.0006194690265486724,0.1446280991735537,45.650768733551864,0.0006058992873365182,1.1653783078961997
204,204,frozenset({99490}),frozenset({13601}),0.003168141592920354,0.004283185840707964,0.0006194690265486724,0.19553072625698326,45.650768733551864,0.0006058992873365182,1.2377313176007865
205,205,frozenset({13601}),frozenset({106829}),0.004283185840707964,0.01352212389380531,0.0006371681415929205,0.1487603305785124,11.001254813725064,0.0005792503719946747,1.158872068047083
206,206,frozenset({114228}),frozenset({13601}),0.0019469026548672567,0.004283185840707964,0.0003716814159292035,0.1909090909090909,44.5717505634861,0.00036334247004463934,1.2306612309833946
207,207,frozenset({153488}),frozenset({13601}),0.0006194690265486724,0.004283185840707964,0.0001238938053097345,0.2,46.69421487603306,0.00012124050434646409,1.244646017699115
208,208,frozenset({13601}),frozenset({181232}),0.004283185840707964,0.03527433628318584,0.0010442477876106194,0.243801652892562,6.911587249588437,0.0008931612499021067,1.2757574350790657
209,209,frozenset({102135}),frozenset({13778}),0.00031858407079646023,0.002849557522123894,8.849557522123894e-05,0.2777777777777778,97.48102139406488,8.758775158587203e-05,1.3806698434309057
210,210,frozenset({13778}),frozenset({106829}),0.002849557522123894,0.01352212389380531,0.00035398230088495576,0.12422360248447205,9.186693115671037,0.00031545023102827165,1.126403815979414
211,211,frozenset({13833}),frozenset({81509}),0.0003716814159292035,0.04389380530973451,0.00010619469026548672,0.2857142857142857,6.509216589861753,8.988017855744381e-05,1.3385486725663718
212,212,frozenset({28463}),frozenset({13914}),0.0004070796460176991,0.0017168141592920356,8.849557522123894e-05,0.2173913043478261,126.62483191393996,8.779669512099615e-05,1.2755840707964603
213,213,frozenset({13914}),frozenset({55794}),0.0017168141592920356,0.023238938053097347,0.00023008849557522125,0.13402061855670105,5.767071552516077,0.00019019155767875328,1.1279264643910665
214,214,frozenset({182997}),frozenset({13914}),0.0005840707964601769,0.0017168141592920356,8.849557522123894e-05,0.15151515151515152,88.25367072789753,8.749283420784715e-05,1.17654804045512
215,215,frozenset({13958}),frozenset({44944}),0.0008849557522123895,0.015115044247787613,8.849557522123894e-05,0.1,6.61592505854801,7.511942986921451e-05,1.094316617502458
216,216,frozenset({13958}),frozenset({55794}),0.0008849557522123895,0.023238938053097347,8.849557522123894e-05,0.1,4.303122619954303,6.793014331584305e-05,1.085290068829892
217,217,frozenset({13958}),frozenset({62448}),0.0008849557522123895,0.02247787610619469,0.00017699115044247788,0.2,8.89763779527559,0.00015709922468478345,1.221902654867257
218,218,frozenset({14037}),frozenset({181232}),0.000247787610619469,0.03527433628318584,8.849557522123894e-05,0.35714285714285715,10.12472224213318,7.975503171744068e-05,1.500684365781711
219,219,frozenset({14250}),frozenset({46032}),0.0016991150442477875,0.02084955752212389,0.00017699115044247788,0.10416666666666666,4.996109224674589,0.00014156535359072754,1.0930051450915823
220,220,frozenset({14250}),frozenset({106829}),0.0016991150442477875,0.01352212389380531,0.00033628318584070794,0.19791666666666666,14.636507417102964,0.0003133075417025609,1.2298944948856452
221,221,frozenset({14250}),frozenset({116543}),0.0016991150442477875,0.024,0.0001946902654867257,0.11458333333333333,4.7743055555555545,0.00015391150442477876,1.1023058823529412
222,222,frozenset({14250}),frozenset({181229}),0.0016991150442477875,0.01886725663716814,0.00023008849557522125,0.13541666666666666,7.177337398373983,0.00019803085597932494,1.1348041369015889
223,223,frozenset({14250}),frozenset({181232}),0.0016991150442477875,0.03527433628318584,0.0003716814159292035,0.21875,6.201392373306573,0.00031174626047458684,1.2348488495575218
224,224,frozenset({14295}),frozenset({41297}),0.0006194690265486724,0.028690265486725663,8.849557522123894e-05,0.14285714285714288,4.9792896800916555,7.072284438875402e-05,1.1331946902654868
225,225,frozenset({29356}),frozenset({14312}),0.0004070796460176991,0.010176991150442478,0.00010619469026548672,0.2608695652173913,25.63327032136106,0.00010205184431043936,1.3391723060905778
226,226,frozenset({31894}),frozenset({14312}),0.0016460176991150446,0.010176991150442478,0.00017699115044247788,0.10752688172043012,10.565684899485742,0.0001602396428851124,1.1090787930482997
227,227,frozenset({38161}),frozenset({14312}),0.0014513274336283187,0.010176991150442478,0.0001946902654867257,0.13414634146341464,13.1813361611877,0.00017992011903829587,1.1431758693755454
228,228,frozenset({41948}),frozenset({14312}),0.001398230088495575,0.010176991150442478,0.00014159292035398232,0.10126582278481013,9.950467804072646,0.00012736314511708046,1.1013523619593668
229,229,frozenset({46804}),frozenset({14312}),0.001663716814159292,0.010176991150442478,0.00017699115044247788,0.10638297872340426,10.453283996299724,0.0001600595191479364,1.1076590813316478
230,230,frozenset({55537}),frozenset({14312}),0.0014336283185840707,0.010176991150442478,0.00015929203539823012,0.11111111111111112,10.917874396135266,0.00014470201268697628,1.1135508849557525
231,231,frozenset({62962}),frozenset({14312}),0.00031858407079646023,0.010176991150442478,8.849557522123894e-05,0.2777777777777778,27.294685990338174,8.525334795207143e-05,1.3705241660993874
232,232,frozenset({113713}),frozenset({14312}),0.000247787610619469,0.010176991150442478,0.00010619469026548672,0.4285714285714286,42.111801242236034,0.00010367295794502309,1.7321902654867258
233,233,frozenset({290299}),frozenset({14312}),0.0007610619469026549,0.010176991150442478,8.849557522123894e-05,0.11627906976744184,11.425682507583414,8.07502545226721e-05,1.1200628784350255
234,234,frozenset({14420}),frozenset({70458}),0.000991150442477876,0.028460176991150443,0.0001238938053097345,0.125,4.392101990049752,9.568548829195708e-05,1.110331226295828
235,235,frozenset({14420}),frozenset({117825}),0.000991150442477876,0.02849557522123894,0.0001238938053097345,0.125,4.386645962732919,9.565040332054192e-05,1.110290771175727
236,236,frozenset({14423}),frozenset({181227}),0.00017699115044247788,0.005946902654867256,8.849557522123894e-05,0.5,84.07738095238095,8.744302607878454e-05,1.9881061946902652
237,237,frozenset({14430}),frozenset({102861}),0.0006194690265486724,0.016530973451327438,8.849557522123894e-05,0.14285714285714288,8.64178647904558,7.825514918944319e-05,1.1473805309734513
238,238,frozenset({14430}),frozenset({188473}),0.0006194690265486724,0.02088495575221239,0.0001238938053097345,0.2,9.576271186440678,0.00011095622210039942,1.2238938053097344
239,239,frozenset({14431}),frozenset({99490}),0.0009734513274336283,0.003168141592920354,0.0001238938053097345,0.12727272727272726,40.17267648552564,0.0001208097736706085,1.142203171091445
240,240,frozenset({14431}),frozenset({116543}),0.0009734513274336283,0.024,0.00015929203539823012,0.16363636363636366,6.8181818181818175,0.000135929203539823,1.1669565217391302
241,241,frozenset({14431}),frozenset({181229}),0.0009734513274336283,0.01886725663716814,0.00015929203539823012,0.16363636363636366,8.673034282790379,0.00014092567937974782,1.1730934974990381
242,242,frozenset({14431}),frozenset({181230}),0.0009734513274336283,0.012513274336283187,0.00017699115044247788,0.18181818181818185,14.530024431014528,0.00016481008692928182,1.206928220255654
